out,out,ADV,RB,advmod,xxx,True,False
,,,,PUNCT,,,punct,,,False,False
joust,joust,VERB,VB,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
scour,scour,VERB,VB,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
scourging,scourging,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Ear,⁠ear,PROPN,NNP,conj,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
earn,earn,VERB,VB,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
and,and,CCONJ,CC,cc,xxx,True,False
wear,wear,VERB,VB,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
tear,tear,NOUN,NN,conj,xxxx,True,False

,
,SPACE,,,
,False,False
⁠Do,⁠do,PROPN,NNP,appos,⁠Xx,False,False
not,not,ADV,RB,neg,xxx,True,False
rime,rime,NOUN,NN,dobj,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
",",PUNCT,``,punct,",False,False
here,here,ADV,RB,pcomp,xxxx,True,False
",",PUNCT,'',punct,",False,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
",",PUNCT,``,punct,",False,False
ere,ere,VERB,VBD,conj,xxx,True,False
",",PUNCT,'',punct,",False,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Seven,seven,PROPN,NNP,nsubj,Xxxxx,True,False
is,be,VERB,VBZ,ROOT,xx,True,False
right,right,ADJ,JJ,acomp,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
but,but,CCONJ,CC,cc,xxx,True,False
so,so,ADV,RB,advmod,xx,True,False
is,be,VERB,VBZ,conj,xx,True,False
even,even,ADV,RB,advmod,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
Hyphen,hyphen,PROPN,NNP,nsubj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False
roughen,roughen,VERB,VB,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
nephew,nephew,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
Stephen,stephen,PROPN,NNP,appos,Xxxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Monkey,⁠monkey,PROPN,NNP,appos,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
donkey,donkey,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,,,punct,;,False,False
clerk,clerk,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
jerk,jerk,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Asp,⁠asp,PROPN,NNP,conj,⁠Xxx,False,False
,,,,PUNCT,,,punct,,,False,False
grasp,grasp,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
wasp,wasp,NOUN,NN,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False
and,and,CCONJ,CC,cc,xxx,True,False
cork,cork,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
work,work,NOUN,NN,conj,xxxx,True,False
.,.,PUNCT,.,punct,.,False,False

,
,SPACE,,,
,False,False
Pronunciation,pronunciation,PROPN,NNP,ROOT,Xxxxx,True,False
—,—,PUNCT,,,ROOT,—,False,False
think,think,VERB,VB,nsubj,xxxx,True,False
of,of,ADP,IN,prep,xx,True,False
psyche!—,psyche!—,NOUN,NNS,pobj,xxxx!—,False,False

,
,SPACE,,,
,False,False
Is,be,VERB,VBZ,ROOT,Xx,True,False
a,a,DET,DT,det,x,True,False
paling,paling,NOUN,NN,attr,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
stout,stout,ADJ,JJ,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
spikey,spikey,ADJ,JJ,conj,xxxx,True,False
;,;,PUNCT,:,punct,;,False,False

,
,SPACE,,,
,False,False
⁠Won't,⁠won't,ADV,RB,cc,⁠Xxx'x,False,False
it,-PRON-,PRON,PRP,nsubj,xx,True,False
make,make,VERB,VB,ROOT,xxxx,True,False
you,-PRON-,PRON,PRP,nsubj,xxx,True,False
lose,lose,VERB,VB,ccomp,xxxx,True,False
your,-PRON-,ADJ,PRP$,poss,xxxx,True,False
wits,wit,NOUN,NNS,dobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Writing,⁠writ,VERB,VBG,advcl,⁠Xxxxx,False,False
",",PUNCT,``,punct,",False,False
groats,groat,NOUN,NNS,dobj,xxxx,True,False
",",PUNCT,'',punct,",False,False
and,and,CCONJ,CC,cc,xxx,True,False
saying,say,VERB,VBG,conj,xxxx,True,False
groats,groat,NOUN,NNS,dobj,xxxx,True,False
?,?,PUNCT,.,punct,?,False,False

,
,SPACE,,,
,False,False
It,-PRON-,PRON,PRP,nsubj,Xx,True,False
's,be,VERB,VBZ,ROOT,'x,False,False
a,a,DET,DT,det,x,True,False
dark,dark,ADJ,JJ,amod,xxxx,True,False
abyss,abyss,NOUN,NN,attr,xxxx,True,False
or,or,CCONJ,CC,cc,xx,True,False
tunnel,tunnel,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Strewn,strewn,PROPN,NNP,advcl,Xxxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
stones,stone,NOUN,NNS,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
like,like,ADP,IN,prep,xxxx,True,False
rowlock,rowlock,NOUN,NN,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
gunwale,gunwale,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Islington,⁠islington,PROPN,NNP,conj,⁠Xxxxx,False,False
and,and,CCONJ,CC,cc,xxx,True,False
Isle,isle,PROPN,NNP,conj,Xxxx,True,False
of,of,ADP,IN,prep,xx,True,False
Wight,wight,PROPN,NNP,pobj,Xxxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
⁠Housewife,⁠housewife,PROPN,NNP,appos,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
verdict,verdict,NOUN,NN,conj,xxxx,True,False
and,and,CCONJ,CC,cc,xxx,True,False
indict,indict,VERB,VB,conj,xxxx,True,False
!,!,PUNCT,.,punct,!,False,False

,
,SPACE,,,
,False,False
Do,do,VERB,VB,aux,Xx,True,False
n't,not,ADV,RB,neg,x'x,False,False
you,-PRON-,PRON,PRP,nsubj,xxx,True,False
think,think,VERB,VB,ROOT,xxxx,True,False
so,so,ADV,RB,advmod,xx,True,False
,,,,PUNCT,,,punct,,,False,False
reader,reader,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
rather,rather,ADV,RB,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False

,
,SPACE,,,
,False,False
Saying,saying,NOUN,NN,xcomp,Xxxxx,True,False
lather,lather,NOUN,NN,dobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
bather,bather,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
father,father,NOUN,NN,conj,xxxx,True,False
?,?,PUNCT,.,punct,?,False,False

,
,SPACE,,,
,False,False
⁠Finally,⁠finally,ADV,RB,advmod,⁠Xxxxx,False,False
:,:,PUNCT,:,punct,:,False,False
which,which,ADJ,WDT,nsubj,xxxx,True,False
rimes,rim,VERB,VBZ,ROOT,xxxx,True,False
with,with,ADP,IN,prep,xxxx,True,False
",",PUNCT,``,punct,",False,False
enough,enough,ADV,RB,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
",",PUNCT,'',punct,",False,False

,
,SPACE,,,
,False,False
⁠Though,⁠though,PROPN,NNP,dobj,⁠Xxxxx,False,False
,,,,PUNCT,,,punct,,,False,False
through,through,ADP,IN,advmod,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
plough,plough,NOUN,NN,pobj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
cough,cough,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
hough,hough,NOUN,NN,conj,xxxx,True,False
,,,,PUNCT,,,punct,,,False,False
or,or,CCONJ,CC,cc,xx,True,False
tough,tough,ADJ,JJ,conj,xxxx,True,False
?,?,PUNCT,.,punct,?,False,False

,
,SPACE,,,
,False,False
Hiccough,hiccough,PROPN,NNP,nsubj,Xxxxx,True,False
has,have,VERB,VBZ,ROOT,xxx,True,False
the,the,DET,DT,det,xxx,True,False
sound,sound,NOUN,NN,dobj,xxxx,True,False
of,of,ADP,IN,prep,xx,True,False
",",PUNCT,``,punct,",False,False
cup,cup,NOUN,NN,pobj,xxx,True,False
",",PUNCT,'',punct,",False,False
......,......,PUNCT,NFP,punct,....,False,False

,
,SPACE,,,
,False,False
My,-PRON-,ADJ,PRP$,poss,Xx,True,False
advice,advice,NOUN,NN,nsubj,xxxx,True,False
is,be,VERB,VBZ,ROOT,xx,True,False
—,—,PART,TO,punct,—,False,False
give,give,VERB,VB,xcomp,xxxx,True,False
it,-PRON-,PRON,PRP,dobj,xx,True,False
up,up,PART,RP,prt,xx,True,False
!,!,PUNCT,.,punct,!,False,False

,
,SPACE,,,
,False,False
